,filename,sentence_id,text,labels,contains_ref,spellchecked_text,normalized_text
2769,080E Duncan Mcdonald 1800 New town cook__214_distribution_HOUS.txt,12,"If light they are watery ; when in perfection the joints of the legs are stiff , and the body has a very agreeable smell .",O O O O O O O O O O O O O O O O O O B-1 I-1 O O B-1 I-1 I-1 O,True,"If light they are watery ; when in perfection the joints of the legs are stiff , and the body has a very agreeable smell .",light watery perfection joint leg stiff body agreeable smell
2770,080E Duncan Mcdonald 1800 New town cook__214_distribution_HOUS.txt,13,The eyes look dead and loose when stale .,O O O O O O O O O,False,The eyes look dead and loose when stale .,eye look dead loose stale
2771,080E Duncan Mcdonald 1800 New town cook__214_distribution_HOUS.txt,14,"Prawns and Shrimps , if they are hard and stiff , of a pleasant scent , and their tails turned strongly inward , are new ; but if they are limber , their colour faded , of a faint smell , and feel slimy , they are stale .",B-1 O B-1 O B-1 I-1 I-1 I-1 I-1 I-1 O O O B-1 I-1 O O O O O O O O O O O O B-1 I-1 I-1 I-1 O O O O O O O B-1 I-1 O O O O O O O O O,True,"Prawns and Shrimps , if they are hard and stiff , of a pleasant scent , and their tails turned strongly inward , are new ; but if they are limber , their colour faded , of a faint smell , and feel slimy , they are stale .",prawn shrimp hard stiff pleasant scent tail turn strongly inward new limber colour fade faint smell feel slimy stale
2772,080E Duncan Mcdonald 1800 New town cook__214_distribution_HOUS.txt,15,"Oysters . — The oysters of this country are unlike those of some others ; a single one of which , it has been said , will serve several persons for a meal .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"Oysters . i The oysters of this country are unlike those of some others ; a single one of which , it has been said , will serve several persons for a meal .",oyster oyster country single say serve person meal
2773,080E Duncan Mcdonald 1800 New town cook__214_distribution_HOUS.txt,16,"With us , the smallest kinds , particularly those termed Natives , which come into season rather later than the others , are generally the sweetest .",O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"With us , the smallest kinds , particularly those termed Natives , which come into season rather later than the others , are generally the sweetest .",small kind particularly term native come season later generally sweetest
2774,080E Duncan Mcdonald 1800 New town cook__214_distribution_HOUS.txt,17,"For eating raw , the native is indeed preferable to all others .",O O O O O O O O O O O O O,False,"For eating raw , the native is indeed preferable to all others .",eat raw native preferable
2775,080E Duncan Mcdonald 1800 New town cook__214_distribution_HOUS.txt,18,"The rock oyster is the largest , and suits admirably for stewing , & c . ; but if eaten raw , it usually has a coarse and strong flavour .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"The rock oyster is the largest , and suits admirably for stewing , & i . ; but if eaten raw , it usually has a coarse and strong flavour .",rock oyster large suit admirably stew eat raw usually coarse strong flavour
2776,080E Duncan Mcdonald 1800 New town cook__214_distribution_HOUS.txt,2,"They annually cast their shells , and obtain new ones , completely hardened , in little more than forty-eight hours .",O O O O O O O O O O O O O O O O O O O O O,False,"They annually cast their shells , and obtain new ones , completely hardened , in little more than forty-eight hours .",annually cast shell obtain new one completely hardened little hour
2777,080E Duncan Mcdonald 1800 New town cook__214_distribution_HOUS.txt,3,"They are extremely fierce and voracious , but when they chance to lose a limb in their frequent combats , it is completely renewed in about three weeks .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"They are extremely fierce and voracious , but when they chance to lose a limb in their frequent combats , it is completely renewed in about three weeks .",extremely fierce voracious chance lose limb frequent combat completely renew week
2778,080E Duncan Mcdonald 1800 New town cook__214_distribution_HOUS.txt,4,"If a lobster be new , it has a pleasant scent at that part of the tail which joins to the body , and the tail will , when opened , fall smart , like a spring ; but when stale , it has a rank scent , and the tail limber and flagging .",O B-1 I-1 I-1 I-1 O O O O B-1 I-1 O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-1 I-1 O B-1 O O B-1 I-1 O O O O O O O O,True,"If a lobster be new , it has a pleasant scent at that part of the tail which joins to the body , and the tail will , when opened , fall smart , like a spring ; but when stale , it has a rank scent , and the tail limber and flagging .",lobster new pleasant scent tail join body tail open fall smart spring stale rank scent tail limber flagging
2779,080E Duncan Mcdonald 1800 New town cook__214_distribution_HOUS.txt,5,"If it be spent , a white scurf will issue from the mouth and roots of the small legs .",O O O O O O O O O O O O O O O O O O O O,False,"If it be spent , a white scurf will issue from the mouth and roots of the small legs .",spend white scurf issue mouth root small leg
2780,080E Duncan Mcdonald 1800 New town cook__214_distribution_HOUS.txt,6,"If it be full , the tail , about the middle , will be full of hard reddish skinned meat , which you may discover by thrusting a knife between the joints , on the bend of the tail .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"If it be full , the tail , about the middle , will be full of hard reddish skinned meat , which you may discover by thrusting a knife between the joints , on the bend of the tail .",tail middle hard reddish skinned meat discover thrust knife joint bend tail
2781,080E Duncan Mcdonald 1800 New town cook__214_distribution_HOUS.txt,7,"The heaviest are best , if there be no water in them .",O O O O O O O O O O O O O,False,"The heaviest are best , if there be no water in them .",heavy good water
2782,080E Duncan Mcdonald 1800 New town cook__214_distribution_HOUS.txt,8,"The cock is generally smaller than the hen , of a deeper red when boiled , has no spawn or seed under its tail , and the uppermost fins within its tail are stiff and hard .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"The cock is generally smaller than the hen , of a deeper red when boiled , has no spawn or seed under its tail , and the uppermost fins within its tail are stiff and hard .",cock generally small hen deep red boil spawn seed tail uppermost fin tail stiff hard
2783,080E Duncan Mcdonald 1800 New town cook__214_distribution_HOUS.txt,9,Lobsters are in season during the summer months .,O O O O O O O O O,False,Lobsters are in season during the summer months .,lobster season summer month
2784,081E Cassells Book of the Household 1890__178_distribution_HOUS.txt,1,"They make an excellent fire — bright , clear , and free from blaze , and particularly suited for broiling , and for burning refuse .",O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"They make an excellent fire i bright , clear , and free from blaze , and particularly suited for broiling , and for burning refuse .",excellent fire bright clear free blaze particularly suit broiling burn refuse
2785,081E Cassells Book of the Household 1890__178_distribution_HOUS.txt,2,One of the difficulties associated with the burning of refuse is that servants say they cannot dispose of it thus because it makes a bad smell .,O O O O O O B-1 I-1 I-1 I-1 O O O O O O O O O O O B-1 O O B-1 I-1 O,True,One of the difficulties associated with the burning of refuse is that servants say they cannot dispose of it thus because it makes a bad smell .,difficulty associate burning refuse servant dispose make bad smell
2786,081E Cassells Book of the Household 1890__178_distribution_HOUS.txt,3,"If , however , the mistress will insist upon having it burnt in small quantities at a time , as it is produced , have it put on the fire when the latter is low , but before it gets dull , and then covered with cinders and a little damp coaldust , and it will burn away without causing any bad smell .",O O O O O O O O O O O B-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 O O B-1 O O O O O O B-1 I-1 O,True,"If , however , the mistress will insist upon having it burnt in small quantities at a time , as it is produced , have it put on the fire when the latter is low , but before it gets dull , and then covered with cinders and a little damp coldest , and it will burn away without causing any bad smell .",mistress insist have burn small quantity time produce fire low get dull cover cinder little damp cold burn away cause bad smell
2787,081E Cassells Book of the Household 1890__178_distribution_HOUS.txt,4,"It is when rubbish is allowed to accumulate , and when the attempt is made to burn a quantity at once , that the fire goes out , and an unpleasant odour is created .",B-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 O O O O O O O O O B-1 I-1 O O O,True,"It is when rubbish is allowed to accumulate , and when the attempt is made to burn a quantity at once , that the fire goes out , and an unpleasant odour is created .",rubbish allow accumulate attempt burn quantity fire go unpleasant odour create
2788,081E Cassells Book of the Household 1890__178_distribution_HOUS.txt,5,"With a little management , everything that cannot bo used may be burnt either at the copper fire or the kitchen fire — bones ( broken up ) , tea-leaves , fragments , and everything else ; and as a result , instead of bad smells being produced , they will be avoided ; because damp refuse put into a dust-bin very speedily ferments or decomposes , and causes a smell which is dangerous as welt as unpleasant , and is the cause of cholera and typhoid ; while refuse burnt is rendered quite harmless .",O O O O O B-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 O O O O O O O O B-1 I-1 O O O O O O O O O B-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 O O O O B-1 O O B-1 O O O B-1 O O B-1 I-1 I-1 I-1 I-1 I-1 I-1 O O O O O O O O O,True,"With a little management , everything that cannot bo used may be burnt either at the copper fire or the kitchen fire i bones ( broken up ) , tea-leaves , fragments , and everything else ; and as a result , instead of bad smells being produced , they will be avoided ; because damp refuse put into a dustbin very speedily ferments or decomposes , and causes a smell which is dangerous as welt as unpleasant , and is the cause of cholera and typhoid ; while refuse burnt is rendered quite harmless .",little management burn copper fire kitchen fire bone break tea leave fragment result instead bad smell produce avoid damp refuse dustbin speedily ferment decompose cause smell dangerous welt unpleasant cause cholera typhoid refuse burn render harmless
