,Unnamed: 0,text,spellchecked_text,normalized_text,contains_ref,label,token,sentence,ref_type
429,429,Shuffling papers in the office murmured of deadlines and tasks.,Shuffling papers in the office murmured of deadlines and tasks,shuffle paper office murmur deadline task,True,"[{'start': 0, 'end': 16, 'text': 'Shuffling papers', 'labels': ['SOUND']}]",Shuffling papers,Shuffling papers in the office murmured of deadlines and tasks.,Olfactive
430,430,The chug of a departing train signaled adventures yet to come.,The chug of a departing train signaled adventures yet to come,chug depart train signal adventure come,True,"[{'start': 0, 'end': 29, 'text': 'The chug of a departing train', 'labels': ['SOUND']}]",The chug of a departing train,The chug of a departing train signaled adventures yet to come.,Olfactive
431,431,Trombones and trumpets heralded the arrival of the carnival in town.,Trombones and trumpets heralded the arrival of the carnival in town,trombone trumpet herald arrival carnival town,True,"[{'start': 0, 'end': 22, 'text': 'Trombones and trumpets', 'labels': ['SOUND']}]",Trombones and trumpets,Trombones and trumpets heralded the arrival of the carnival in town.,Olfactive
432,432,The ocean’s tide whispered eternal promises to the shore.,The oceans tide whispered eternal promises to the shore,tide whisper eternal promise shore,True,"[{'start': 0, 'end': 27, 'text': 'The ocean’s tide whispered ', 'labels': ['SOUND']}]",The ocean’s tide whispered ,The ocean’s tide whispered eternal promises to the shore.,Olfactive
433,433,"From the steeple, a bell’s ring called the faithful to worship.",From the steeple a bells ring called the faithful to worship,steeple bell ring call faithful worship,True,"[{'start': 18, 'end': 32, 'text': 'a bell’s ring ', 'labels': ['SOUND']}]",a bell’s ring ,"From the steeple, a bell’s ring called the faithful to worship.",Olfactive
434,434,"A child's giggle, floating through the air, was the essence of joy.",A child's giggles floating through the air was the essence of joy,child giggle float air essence joy,True,"[{'start': 0, 'end': 16, 'text': ""A child's giggle"", 'labels': ['SOUND']}]",A child's giggle,"A child's giggle, floating through the air, was the essence of joy.",Olfactive
435,435,Sudden shrieks from a roller coaster filled the amusement park.,Sudden shrieks from a roller coaster filled the amusement park,sudden shriek roller coaster fill amusement park,True,"[{'start': 0, 'end': 36, 'text': 'Sudden shrieks from a roller coaster', 'labels': ['SOUND']}]",Sudden shrieks from a roller coaster,Sudden shrieks from a roller coaster filled the amusement park.,Olfactive
436,436,"Fluttering butterflies hardly made a sound, yet spoke volumes.",Fluttering butterflies hardly made a sounds yet spoke volumes,flutter butterfly hardly sound speak volume,True,"[{'start': 0, 'end': 62, 'text': 'Fluttering butterflies hardly made a sound, yet spoke volumes.', 'labels': ['SOUND']}]","Fluttering butterflies hardly made a sound, yet spoke volumes.","Fluttering butterflies hardly made a sound, yet spoke volumes.",Olfactive
437,437,"In the orchard, the buzz of a chainsaw announced pruning season.",In the orchard the buzz of a chainsaw announced pruning season,orchard buzz chainsaw announce pruning season,True,"[{'start': 16, 'end': 38, 'text': 'the buzz of a chainsaw', 'labels': ['SOUND']}]",the buzz of a chainsaw,"In the orchard, the buzz of a chainsaw announced pruning season.",Olfactive
438,438,Crumpling paper told the tale of ideas discarded and rethought.,Crumpling paper told the tale of ideas discarded and rethought,crumple paper tell tale idea discard rethink,True,"[{'start': 0, 'end': 15, 'text': 'Crumpling paper', 'labels': ['SOUND']}]",Crumpling paper,Crumpling paper told the tale of ideas discarded and rethought.,Olfactive
439,439,"Beneath the bridge, the river’s current hummed its timeless song.",Beneath the bridge the rivers current hummed its timeless song,bridge river current hum timeless song,True,"[{'start': 20, 'end': 64, 'text': 'the river’s current hummed its timeless song', 'labels': ['SOUND']}]",the river’s current hummed its timeless song,"Beneath the bridge, the river’s current hummed its timeless song.",Olfactive
440,440,"A parrot mimicked human speech, adding comedy to the household.",A parrot mimicked human speech adding comedy to the household,parrot mimic human speech add comedy household,True,"[{'start': 0, 'end': 30, 'text': 'A parrot mimicked human speech', 'labels': ['SOUND']}]",A parrot mimicked human speech,"A parrot mimicked human speech, adding comedy to the household.",Olfactive
441,441,"From the attic, mysterious creaks and thumps incited imagination.",From the attic mysterious creaks and thumps incited imagination,attic mysterious creak thump incite imagination,True,"[{'start': 16, 'end': 44, 'text': 'mysterious creaks and thumps', 'labels': ['SOUND']}]",mysterious creaks and thumps,"From the attic, mysterious creaks and thumps incited imagination.",Olfactive
442,442,"During the wedding, rice thrown crinkled underfoot as people danced.",During the wedding rice thrown crinkled underfoot as people danced,wedding rice throw crinkled underfoot people dance,True,"[{'start': 20, 'end': 40, 'text': 'rice thrown crinkled', 'labels': ['SOUND']}]",rice thrown crinkled,"During the wedding, rice thrown crinkled underfoot as people danced.",Olfactive
443,443,The slam of a gavel in the courtroom signaled finality.,The slam of a gavel in the courtroom signaled finality,slam gavel courtroom signal finality,True,"[{'start': 0, 'end': 19, 'text': 'The slam of a gavel', 'labels': ['SOUND']}]",The slam of a gavel,The slam of a gavel in the courtroom signaled finality.,Olfactive
444,444,"Sheep bleated in the pasture, their calls echoing through hills.",Sheep bloated in the pasture their calls echoing through hills,sheep bloat pasture call echo hill,True,"[{'start': 30, 'end': 63, 'text': 'their calls echoing through hills', 'labels': ['SOUND']}, {'start': 0, 'end': 13, 'text': 'Sheep bleated', 'labels': ['SOUND']}]",their calls echoing through hills Sheep bleated,"Sheep bleated in the pasture, their calls echoing through hills.",Olfactive
445,445,A rooster's crow broke the pre-dawn stillness of the farm.,A rooster's crow broke the predawn stillness of the farm,rooster crow break predawn stillness farm,True,"[{'start': 0, 'end': 17, 'text': ""A rooster's crow "", 'labels': ['SOUND']}]",A rooster's crow ,A rooster's crow broke the pre-dawn stillness of the farm.,Olfactive
446,446,"Bouncing basketballs reverberated in the gym, echoing athleticism.",Bouncing basketballs reverberated in the gym echoing athleticism,bounce basketball reverberate gym echo athleticism,True,"[{'start': 0, 'end': 20, 'text': 'Bouncing basketballs', 'labels': ['SOUND']}, {'start': 46, 'end': 65, 'text': 'echoing athleticism', 'labels': ['SOUND']}]",Bouncing basketballs echoing athleticism,"Bouncing basketballs reverberated in the gym, echoing athleticism.",Olfactive
447,447,Crackling static on the radio hinted at a distant storm.,Crackling static on the radio hinted at a distant storm,crackle static radio hint distant storm,True,"[{'start': 0, 'end': 29, 'text': 'Crackling static on the radio', 'labels': ['SOUND']}]",Crackling static on the radio,Crackling static on the radio hinted at a distant storm.,Olfactive
448,448,"In the early morning, dewdrops slipped from leaves, making soft noises.",In the early morning dewdrops slipped from leaves making soft noises,early morning dewdrop slip leave make soft noise,True,"[{'start': 22, 'end': 31, 'text': 'dewdrops ', 'labels': ['SOUND']}, {'start': 52, 'end': 71, 'text': 'making soft noises.', 'labels': ['SOUND']}]",dewdrops  making soft noises.,"In the early morning, dewdrops slipped from leaves, making soft noises.",Olfactive
449,449,"Carollers graced the neighborhood, their harmonies brightening the snowy evening.",carolers graced the neighborhood their harmonies brightening the snowy evening,caroler grace neighborhood harmony brighten snowy evening,True,"[{'start': 35, 'end': 50, 'text': 'their harmonies', 'labels': ['SOUND']}]",their harmonies,"Carollers graced the neighborhood, their harmonies brightening the snowy evening.",Olfactive
450,450,Gushing fountains in the park narrated tales of romance and solitude.,Gushing fountains in the park narrated tales of romance and solitude,gush fountain park narrate tale romance solitude,True,"[{'start': 0, 'end': 18, 'text': 'Gushing fountains ', 'labels': ['SOUND']}]",Gushing fountains ,Gushing fountains in the park narrated tales of romance and solitude.,Olfactive
451,451,"A soaring falcon screeched, marking its territory in the sky.",A soaring falcon screeched marking its territory in the sky,soar falcon screech mark territory sky,True,"[{'start': 0, 'end': 26, 'text': 'A soaring falcon screeched', 'labels': ['SOUND']}]",A soaring falcon screeched,"A soaring falcon screeched, marking its territory in the sky.",Olfactive
452,452,Popping popcorn added anticipation to movie night.,Popping popcorn added anticipation to movie night,pop popcorn add anticipation movie night,True,"[{'start': 0, 'end': 15, 'text': 'Popping popcorn', 'labels': ['SOUND']}]",Popping popcorn,Popping popcorn added anticipation to movie night.,Olfactive
453,453,"Among trees, the wind's sighs conveyed the forest’s ancient wisdom.",Among trees the wind's sighs conveyed the forests ancient wisdom,tree wind sigh convey forest ancient wisdom,True,"[{'start': 13, 'end': 30, 'text': ""the wind's sighs "", 'labels': ['SOUND']}]",the wind's sighs ,"Among trees, the wind's sighs conveyed the forest’s ancient wisdom.",Olfactive
454,454,"Muffled through walls, the vacuum cleaner indicated Sunday cleaning.",Muffled through walls the vacuum cleaner indicated Sunday cleaning,muffle wall vacuum cleaner indicate cleaning,True,"[{'start': 0, 'end': 41, 'text': 'Muffled through walls, the vacuum cleaner', 'labels': ['SOUND']}]","Muffled through walls, the vacuum cleaner","Muffled through walls, the vacuum cleaner indicated Sunday cleaning.",Olfactive
455,455,The metallic clink of horseshoes filled the country air.,The metallic clink of horseshoes filled the country air,metallic clink horseshoe fill country air,True,"[{'start': 0, 'end': 32, 'text': 'The metallic clink of horseshoes', 'labels': ['SOUND']}]",The metallic clink of horseshoes,The metallic clink of horseshoes filled the country air.,Olfactive
456,456,"From the alley, a cat's meow told of nighttime prowls.",From the alley a cat's meow told of nighttime prowls,alley cat meow tell nighttime prowl,True,"[{'start': 16, 'end': 29, 'text': ""a cat's meow "", 'labels': ['SOUND']}]",a cat's meow ,"From the alley, a cat's meow told of nighttime prowls.",Olfactive
457,457,"Above the waterfall, the thunderous crash was awe-inspiring.",Above the waterfall the thunderous crash was awe-inspiring.,waterfall thunderous crash awe inspiring,True,"[{'start': 21, 'end': 41, 'text': 'the thunderous crash', 'labels': ['SOUND']}]",the thunderous crash,"Above the waterfall, the thunderous crash was awe-inspiring.",Olfactive
458,458,"Wind chimes jingled softly, decorating the air with sound.",Wind chimes jingle softly decorating the air with sounds,wind chime softly decorate air sound,True,"[{'start': 0, 'end': 26, 'text': 'Wind chimes jingled softly', 'labels': ['SOUND']}, {'start': 46, 'end': 58, 'text': ' with sound.', 'labels': ['SOUND']}]",Wind chimes jingled softly  with sound.,"Wind chimes jingled softly, decorating the air with sound.",Olfactive
459,459,The clash of cymbals in the orchestra accentuated musical peaks.,The clash of cymbals in the orchestra accentuated musical peaks,clash cymbal orchestra accentuate musical peak,True,"[{'start': 0, 'end': 64, 'text': 'The clash of cymbals in the orchestra accentuated musical peaks.', 'labels': ['SOUND']}]",The clash of cymbals in the orchestra accentuated musical peaks.,The clash of cymbals in the orchestra accentuated musical peaks.,Olfactive
460,460,"Barefoot on sand, the silent steps spoke of peace.",Barefoot on sand the silent steps spoke of peace,barefoot sand silent step speak peace,True,"[{'start': 18, 'end': 34, 'text': 'the silent steps', 'labels': ['SOUND']}]",the silent steps,"Barefoot on sand, the silent steps spoke of peace.",Olfactive
461,461,Flutes and clarinets engaged in a melodious conversation onstage.,Flutes and clarinets engaged in a melodious conversation onstage,flute clarinet engage melodious conversation onstage,True,"[{'start': 0, 'end': 64, 'text': 'Flutes and clarinets engaged in a melodious conversation onstage', 'labels': ['SOUND']}]",Flutes and clarinets engaged in a melodious conversation onstage,Flutes and clarinets engaged in a melodious conversation onstage.,Olfactive
